10004589;8906117626923;CEAT;Opona VF 520 / 85 R 42, Torquemax;177 A8 / 174 D, TL, Steel Belted;CEAT;1;7770,00;8,00;0,00;
10004654;8904288112153;CEAT;Opona 240 / 60 R 12, Lawnmax;89 A8 / 89 B, TL;CEAT;1;418,10;2,00;0,00;
10004655;8904288112214;CEAT;Opona 240 / 70 R 16, Lawnmax;104 A8 / 104 B, TL;CEAT;1;524,00;2,00;0,00;
10004656;8904288113341;CEAT;Opona 260 / 70 R 16, Lawnmax;109 A8 / 109 B, TL;CEAT;1;760,64;4,00;0,00;
10004682;8903635027409;Alliance;Opona 500 / 50 R 17, Flotmaster 381;146 D, TL, Steel Belted;Alliance;1;1595,79;1,00;0,00;
10004699;8904288113679;CEAT;Opona 540 / 65 R 28, Farmax R65 X3;149 D, TL, C.R.;CEAT;1;2408,69;10,00;0,00;
10004700;8904288113693;CEAT;Opona 540 / 65 R 30, Farmax R65 X3;150 D, TL, C.R.;CEAT;1;2366,43;10,00;0,00;
10004701;8904288113709;CEAT;Opona 650 / 65 R 38, Farmax R65 X3;163 D, TL, C.R.;CEAT;1;4440,00;10,00;0,00;
10004773;8904288113686;CEAT;Opona 650 / 65 R 42, Farmax R65 X3;170 D, TL, C.R.;CEAT;1;4775,12;10,00;0,00;
10004779;4040658136788;TURON FinalR;Opona 315 / 70 R 22.5, Terra T61;152 / 148 A7, TL;Bie¾nikowane na gorÑco (bie¾nik i ÿciana boczna);1;2114,08;10,00;0,00;
10004811;8903635058878;Alliance;Opona VF 710 / 85 R 38 CFO, Agriflex 372 +;183 D, TL, Steel Belted;Alliance;1;11197,84;6,00;0,00;
10004831;8903635048589;Alliance;Opona 600 / 50 R 22.5, 380;168 D, TL, Steel Belted, HD;Alliance;1;4810,00;6,00;0,00;
10004925;8904288112917;CEAT;Opona 480 / 80 R 46, Farmax R80;161 A8 / 158 D, TL, C.R.;CEAT;1;3803,19;6,00;0,00;
10004937;8906117626091;CEAT;Opona 380 / 70 R 24, Farmax R70;128 A8 / 125 D, TL, C.R.;CEAT;1;1183,22;10,00;0,00;
10004946;8935341233843;Rovelo;Opona 215 / 75 R 17.5, Drive R1;16 PR, 135 / 133 L, TL, 3PMSF;HA, Rovelo;1;446,00;4,00;0,00;
10004949;8935341233850;Rovelo;Opona 215 / 75 R 17.5, Steer R1;16 PR, 135 / 133 L, TL, 3PMSF;VA/TR, Rovelo;1;412,96;2,00;0,00;
10004950;8935341233867;Rovelo;Opona 235 / 75 R 17.5, Drive R1;18 PR, 143 / 141 L, TL, 3PMSF;HA, Rovelo;1;439,64;4,00;0,00;
10004952;8935341236783;Rovelo;Opona 235 / 75 R 17.5, Steer R1;18 PR, 143 / 141 L, TL, 3PMSF;VA/TR, Rovelo;1;430,36;4,00;0,00;
10004956;8935341236806;Rovelo;Opona 265 / 70 R 19.5, Drive R1;18 PR, 143 / 141 J, TL, 3PMSF;HA, Rovelo;1;591,00;4,00;0,00;
10004957;8935341236790;Rovelo;Opona 265 / 70 R 19.5, Steer R1;18 PR, 143 / 141 J, TL, 3PMSF;VA/TR, Rovelo;1;591,00;4,00;0,00;
10004958;8935341236981;Rovelo;Opona 315 / 80 R 22.5, All Position M1;18 PR, 156 / 150 L (154 / 150 M), TL, 3PMSF;VA/HA/TR, Rovelo;1;980,00;10,00;0,00;
10004959;8935366901017;Rovelo;Opona 315 / 80 R 22.5, Drive M1;20 PR, 156 / 153 K, TL, 3PMSF;HA, Rovelo;1;986,00;10,00;0,00;
10004963;8935341233836;Rovelo;Opona 385 / 55 R 22.5, Trailer R1;24 PR, 164 K, TL, 3PMSF;Rovelo;1;1029,50;10,00;0,00;
10004964;8935341236837;Rovelo;Opona 385 / 65 R 22.5, All Position M2;20 PR, 160 K (158 L), TL, 3PMSF;VA/HA/TR, Rovelo;1;1044,00;10,00;0,00;
10004966;8935341236851;Rovelo;Opona 385 / 65 R 22.5, Trailer R1;24 PR, 164 K, TL, 3PMSF;TR, Rovelo;1;1061,40;10,00;0,00;
10004967;8935341236868;Rovelo;Opona 385 / 65 R 22.5, Trailer R1;20 PR, 160 K, TL, 3PMSF;TR, Rovelo;1;1044,00;10,00;0,00;
10005022;8904288112290;CEAT;Opona 500 / 50 R 17, FARM IMPLEMENT 800R;151 D, TL, Steel Belted;CEAT;1;1648,05;10,00;0,00;
10005040;8904288113563;CEAT;Opona 650 / 50 R 22.5, Floatmax FT;163 D, TL, Steel Belted;CEAT;1;2662,24;6,00;0,00;
10005362;8906117629092;CEAT;Opona VF 380 / 105 R 50, Spraymax;179 D, TL, Steel Belted;CEAT;1;4732,86;4,00;0,00;
10005364;8904288113396;CEAT;Opona 800 / 70 R 32, Yieldmax;181 A8 / 181 B, TL, Steel Belted;CEAT;1;11276,86;2,00;0,00;
10005376;8906117629375;CEAT;Opona 10.0 / 75 - 15.3, AWI 305;18 PR, 135 A8, TL;CEAT;1;407,00;10,00;0,00;
10005437;8906117627401;CEAT;Opona 6.50 - 20, Farmax X3 TF;8 PR, 102 A6, TT;CEAT;1;274,68;10,00;0,00;
10005565;8906117627494;CEAT;Opona 10.00 - 20, Eleveta Plus;16 PR, TT;CEAT;1;1406,00;10,00;0,00;
10005570;8906117629603;CEAT;Opona 28 x 9 - 15, Eleveta X3;14 PR, TT;(8.15-15), CEAT;1;507,09;10,00;0,00;
10005573;8904288109986;CEAT;Opona 7.00 - 12, Eleveta X3;14 PR, TT;CEAT;1;407,00;10,00;0,00;
10005648;8903635066651;Alliance;Opona 230 / 95 R 36, Agristar II Row Crop;130 D / 127 E, TL;(9.5R36), Alliance;1;1115,56;2,00;0,00;
10005653;8903635066729;Alliance;Opona 230 / 95 R 44, Agristar II Row Crop;134 D / 131 E, TL;Alliance;1;1164,90;6,00;0,00;
10005656;8903635066736;Alliance;Opona 300 / 95 R 46, Agristar II Row Crop;148 D / 145 E, TL;(12.4R46), Alliance;1;1936,80;4,00;0,00;
10005658;8903635066798;Alliance;Opona 320 / 90 R 46, Agristar II Row Crop;148 D / 145 E, TL;(12.4R46), Alliance;1;2257,00;4,00;0,00;
10005666;8903635066699;Alliance;Opona 380 / 90 R 50, Agristar II Row Crop;158 D / 155 E, TL;(14.5R50), Alliance;1;3633,93;2,00;0,00;
10005899;8904288115529;CEAT;Opona 480 / 65 R 28, Farmax R65 X3;142 D, TL, C.R.;CEAT;1;2863,80;10,00;0,00;
10005928;8935341252424;Rovelo;Opona 295 / 60 R 22.5, Drive R1;18 PR, 150 / 147 L, TL, 3PMSF;HA, Rovelo;1;922,20;10,00;0,00;
10005930;8935341252431;Rovelo;Opona 315 / 60 R 22.5, Steer R1;18 PR, 152 / 148 L, TL, 3PMSF;VA, Rovelo;1;986,00;10,00;0,00;
10005931;8935341252394;Rovelo;Opona 315 / 70 R 22.5, Drive R1;18 PR, 156 / 150 L, TL, 3PMSF;HA, Rovelo;1;974,40;10,00;0,00;
10006070;8935341253186;Rovelo;Opona 315 / 80 R 22.5, Steer R1;18 PR, 156 / 150 L (154 / 150 M), TL, 3PMSF;VA/TR, Rovelo;1;957,00;10,00;0,00;
10006079;8903635066545;Alliance;Opona 270 / 95 R 54, Agristar II Row Crop;146 D / 143 E, TL;(11.2R54), Alliance;1;2012,58;4,00;0,00;
10006121;8904288110159;CEAT;Opona VF 380 / 105 R 54, Spraymax;180 D, TL, Steel Belted;CEAT;1;5366,73;4,00;0,00;
10006153;8904288115574;CEAT;Opona 365 / 70 R 18 CHO, Loadpro Hard Surface;142 A8 / 142 B, TL, Steel Belted;CEAT;1;1309,99;2,00;0,00;
10006209;8904288112092;CEAT;Opona VF 520 / 60 R 28 NRO, Torquemax;149 D, TL, Steel Belted;CEAT;1;2619,98;2,00;0,00;
10006237;8903635070986;Alliance;Opona 18.4 - 34, Agri Nova;8 PR, 142 A8, TT;(460/85-34), Alliance;1;1850,00;1,00;0,00;
10006427;8906117626350;CEAT;Opona 18.4 - 34, Farmax R1;14 PR, 153 A8, TL;CEAT;1;1976,02;4,00;0,00;
10007225;4040658155574;ZXMM;Obr®cz 16.00 x 17;8/221/275, A2, O27mm, ET 0, VSH;2850/3200 kg - 65/70 km/h, Srebrny RAL9006;1;450,00;10,00;0,00;
10007355;;O'GREEN;Obr®cz AG 16.00 x 22.5 H2;8/221/275, A2, O21.5mm, ET 0, VSH;7250/5450 kg - 25/40 km/h, Srebrny RAL9006;1;375,00;2,00;0,00;
10007498;8906117628392;CEAT;Opona 9.5 - 22, Farmax R1;8 PR, 106 A8, TT;CEAT;1;645,29;4,00;0,00;
10007499;8906117629252;CEAT;Opona 18.4 - 26, Farmax R1;10 PR, 144 A8, TT;CEAT;1;2027,23;6,00;0,00;
10007500;8906117626510;CEAT;Opona 12.4 - 36, Farmax R1;12 PR, 135 A8, TT;CEAT;1;1421,91;6,00;0,00;
10007509;8904288107616;CEAT;Opona 340 / 60 R 16.5, FARM IMPLEMENT 800R;133 A8 / 145 A8, TL, Steel Belted;CEAT;1;1427,63;4,00;0,00;
10007510;8906117629290;CEAT;Opona 23.1 - 30, Farmax R1;12 PR, 151 A8, TL;CEAT;1;4225,77;4,00;0,00;
10007529;8904288112665;CEAT;Opona 250 - 15, Eleveta X3;16 PR, TT;CEAT;1;856,58;10,00;0,00;
10007749;8904288112948;CEAT;Opona 420 / 90 R 30, Farmax R90;150 A8 / 147 D, TL, C.R.;CEAT;1;2969,46;4,00;0,00;
10007803;4040658160370;O'GREEN;Obr®cz AG 16.00 x 17;8/221/275, A2, O27mm, ET 0, VSH;4000/3350 kg - 25/40 km/h, Srebrny RAL9006;1;595,00;8,00;0,00;
10007804;4040658160387;O'GREEN;Obr®cz AG 20.00 x 22.5;10/281/335, A3, O27mm, ET 0, VSH;7400/6650 kg - 25/40 km/h, Srebrny RAL9006;1;700,00;10,00;0,00;
10007812;4040658160448;O'GREEN;Obr®cz AG 16.00 x 22.5;10/281/335, A3, O27mm, ET -50, VSH;7250/5450 kg - 25/40 km/h, Srebrny RAL9006;1;500,00;10,00;0,00;
10007813;4040658160455;ZXMM;Obr®cz AG 24.00 x 30.5;10/281/335, A3, O27mm, ET -50, VSH;11550 kg - 40 km/h, Srebrny RAL9006;1;910,00;8,00;0,00;
10007823;8904288107906;CEAT;Opona 710 / 45 - 26.5, FOREST XL;20 PR, 168 A8, TL, Steel Belted;CEAT;1;7766,28;3,00;0,00;
10007824;8904288112603;CEAT;Opona 23 x 8.50 - 12, Turf-XL;6 PR, 100 A2, TL;CEAT;1;251,26;4,00;0,00;
10007825;8904288107371;CEAT;Opona 23 x 10.50 - 12, Turf-XL;8 PR, 113 A2, TL;CEAT;1;399,74;4,00;0,00;
10007828;8906117628934;CEAT;Opona 13.6 - 16, Turf-XL;4 PR, 96 A8, TL;CEAT;1;1376,23;4,00;0,00;
10007830;8906117627418;CEAT;Opona 10.00 - 16 SL, Farmax F2M;8 PR, 115 A6, TT;CEAT;1;502,52;4,00;0,00;
10007831;8906117627425;CEAT;Opona 10.00 - 16, Farmax F2M;10 PR, 119 A6, TT;CEAT;1;542,50;4,00;0,00;
10007832;8906117627968;CEAT;Opona 710 / 75 R 42, Farmax HPT;184 A8 / 181 D, TL;CEAT;1;13533,89;4,00;0,00;
10007835;8906117629214;CEAT;Opona 9.5 - 20, Farmax R1;8 PR, 107 A8, TT;CEAT;1;582,47;4,00;0,00;
10007836;8906117627258;CEAT;Opona 14.9 - 24, Farmax R1;12 PR, 132 A8, TT;CEAT;1;1364,81;4,00;0,00;
10007837;8906117629238;CEAT;Opona 14.9 - 26, Farmax R1;12 PR, 132 A8, TL;CEAT;1;1713,15;4,00;0,00;
10007841;8906117628736;CEAT;Opona 12.4 - 32, Farmax R1;8 PR, 121 A8, TT;CEAT;1;1256,31;10,00;0,00;
10007843;8906117627340;CEAT;Opona 16.9 - 34, Farmax R1;14 PR, 149 A8, TT;CEAT;1;2569,73;6,00;0,00;
10007846;8904288107364;CEAT;Opona 18.4 - 38, Farmax R1;12 PR, 152 A8, TL;CEAT;1;2741,04;10,00;0,00;
10007849;8906117628903;CEAT;Opona 11.2 - 24, IRR-O-GATOR;6 PR, 120 A8, TL;CEAT;1;856,58;8,00;0,00;
10007853;8904288112306;CEAT;Opona 500 / 60 R 22.5, Floatmax RT;163 D, TL, Steel Belted;CEAT;1;3083,67;4,00;0,00;
10007855;8904288112610;CEAT;Opona 700 / 40 - 22.5, Flotation T422;18 PR, 160 A8 / 173 A8, TL;CEAT;1;3254,99;4,00;0,00;
10007856;8904288107340;CEAT;Opona 10.0 / 80 - 12, AWI 305;10 PR, 121 A8, TL;CEAT;1;314,08;10,00;0,00;
10007860;8906117628484;CEAT;Opona 13.0 / 65 - 18, AWI 305;16 PR, 144 A8, TL;CEAT;1;862,29;2,00;0,00;
10007861;8906117628477;CEAT;Opona 14.0 / 65 - 16, FARM IMPLEMENT 404;14 PR, 142 A8, TL;CEAT;1;696,68;10,00;0,00;
10007865;8904288112566;CEAT;Opona 200 / 60 - 14.5, FARM IMPLEMENT I-1;14 PR, 113 A8, TL;CEAT;1;359,76;4,00;0,00;
10007867;8906117627166;CEAT;Opona 6.5 / 80 - 12, Farmax AS;6 PR, 93 A8, TT;CEAT;1;188,45;4,00;0,00;
10007871;8904288108101;CEAT;Opona 250 / 80 - 18, Farmax R1;8 PR, 115 A8, TT;CEAT;1;1102,13;4,00;0,00;
10007873;8904288115925;CEAT;Opona 16.5 L - 16.1 SL, Trencher XL;10 PR, 138 B, TL;CEAT;1;1027,89;10,00;0,00;
10007874;8904288115819;CEAT;Opona 400 / 80 R 24, Loadpro Hard Surface;162 A8 / 162 B, TL, Steel Belted;CEAT;1;2410,00;8,00;0,00;
10007877;4040658160547;O'GREEN;Obr®cz 13 x 15.5;6/161/205, A2, O21.5mm, ET -15, VSH;4850/4150 kg - 25/40 km/h, Srebrny RAL9006;1;505,00;10,00;0,00;
10007880;8906117629788;CEAT;Opona 600 / 70 R 34, Farmax HPT;163 A8 / 160 D, TL;CEAT;1;5710,50;4,00;0,00;
10007881;8904288110135;CEAT;Opona 800 / 70 R 38, Farmax HPT;190 A8 / 187 D, TL, Steel Belted;CEAT;1;14847,30;4,00;0,00;
10007882;8906117629047;CEAT;Opona 710 / 70 R 42, Farmax HPT;179 A8 / 176 D, TL;CEAT;1;10278,90;10,00;0,00;
10007883;8904288113419;CEAT;Opona VF 580 / 85 R 42, Torquemax;183 D, TL, Steel Belted;CEAT;1;8451,54;4,00;0,00;
10007920;8904288106787;CEAT;Opona 620 / 70 R 42, Farmax R70;169 A8 / 166 D, TL, C.R.;CEAT;1;6675,75;4,00;0,00;
10007938;8906117627272;CEAT;Opona 18.4 - 26, Farmax R1;12 PR, 146 A8, TL;CEAT;1;2598,00;4,00;0,00;
10007939;8906117627326;CEAT;Opona 16.9 - 34, Farmax R1;8 PR, 139 A6 / 135 A8, TL;CEAT;1;2171,07;6,00;0,00;
10007940;8904288113983;CEAT;Opona 12.4 - 24, Farmax R1;10 PR, 125 A8, TL;CEAT;1;1248,00;10,00;0,00;
10007941;8906117627289;CEAT;Opona 11.2 - 28, Farmax R1;8 PR, 118 A8, TL;CEAT;1;969,00;5,00;0,00;
10007942;8906117627227;CEAT;Opona 12.4 - 24, Farmax R1;8 PR, 121 A8, TL;CEAT;1;1065,00;10,00;0,00;
10007945;8904288106053;CEAT;Opona 520 / 85 R 42, Farmax R85;160 A8 / 157 D, TL, C.R.;CEAT;1;4585,95;2,00;0,00;
10007946;8904288105872;CEAT;Opona 320 / 85 R 20, Farmax R85;122 A8 / 119 D, TL, C.R.;CEAT;1;1219,05;2,00;0,00;
10007947;8904288106657;CEAT;Opona 520 / 85 R 46, Farmax R85;161 A8 / 158 D, TL, C.R.;CEAT;1;5805,00;2,00;0,00;
10007948;8904288112757;CEAT;Opona 13.6 - 24, Farmax R1;10 PR, 128 A8, TL;CEAT;1;1577,00;6,00;0,00;
10007949;8904288112887;CEAT;Opona 480 / 80 R 42, Farmax R80;154 A8 / 151 D, TL, C.R.;CEAT;1;4644,00;2,00;0,00;
10007950;8904288112924;CEAT;Opona 480 / 80 R 46, Farmax R80;167 A8 / 164 D, TL, C.R.;CEAT;1;4500,00;4,00;0,00;
10007952;8906117627241;CEAT;Opona 13.6 - 24, Farmax R1;8 PR, 122 A8, TL;CEAT;1;1264,00;10,00;0,00;
10007966;8906117626626;CEAT;Opona 13.6 - 28, Farmax R1;12 PR, 134 A8, TL;CEAT;1;1597,00;10,00;0,00;
10007968;8906117626640;CEAT;Opona 16.9 - 30, Farmax;12 PR, 144 A8, TL;CEAT;1;2541,00;10,00;0,00;
10007970;8906117628132;CEAT;Opona 12.4 - 28, Farmax R1;8 PR, 123 A8, TL;CEAT;1;900,00;10,00;0,00;
10007971;8906117627265;CEAT;Opona 16.9 - 24, Farmax R1;8 PR, 133 A8, TL;CEAT;1;1712,00;10,00;0,00;
10007975;4040658160981;ZXMM;Obr®cz 11 x 16;6/161/205, A2, O21.5mm, ET -15, VSH;3550 kg - 40 km/h, Srebrny RAL9006;1;408,00;10,00;0,00;
10436000;4040658076787;Windpower;Opona 445 / 65 R 22.5, WGP 23, M+S;169 F, TL, POR;(18R22.5), Windpower;1;2857,88;10,00;0,00;
10485106;4040658096204;Windpower;Opona 23.5 R 25, W 755+;32 PR, 201 A2, TL, L5, **, C.R.;(605/80R25), Windpower;1;10927,72;4,00;0,00;
10485122;4040658055836;Windpower;Opona 26.5 R 25, W 753;209 A2, TL, L5, **, C.R.;(685/80R25), Windpower;1;12631,06;4,00;0,00;
10714890;6933882587762;Trailermaxx;Opona 18.5 x 8.5 - 8, C834;6 PR, 78 M, TL;Trailermaxx;1;423,30;3,00;0,00;
12072107;8903635009078;Galaxy;Opona 12 - 16.5, Beefy Baby III R-4;10 PR, TL;Galaxy;1;725,20;7,00;0,00;
15111616;8906117622727;CEAT;Opona 10.0 / 75 - 15.3, AWI 305;14 PR, 130 A8, TL;CEAT;1;236,64;10,00;0,00;
15111631;8906117622734;CEAT;Opona 11.5 / 80 - 15.3, AWI 305;16 PR, 141 A8, TL;CEAT;1;316,93;4,00;0,00;
15111635;8906117623281;CEAT;Opona 12.5 / 80 - 15.3, AWI 305;12 PR, TL;CEAT;1;388,77;10,00;0,00;
15111677;8906117622796;CEAT;Opona 500 / 50 - 17, Flotation Plus;14 PR, 137 A8 / 149 A8, TL;CEAT;1;1134,42;3,00;0,00;
15111687;8906117622765;CEAT;Opona 15.0 / 55 - 17, FARM IMPLEMENT 404;14 PR, 141 A8, TL;CEAT;1;536,67;4,00;0,00;
15112569;8906117622819;CEAT;Opona 400 / 55 - 22.5, T422 Value Pro;16 PR, 140 A8 / 152 A8, TL;CEAT;1;1014,18;6,00;0,00;
15112575;8906117622826;CEAT;Opona 500 / 45 - 22.5, T422 Value Pro;16 PR, 140 A8 / 152 A8, TL;CEAT;1;1267,73;10,00;0,00;
15112580;8906117622840;CEAT;Opona 500 / 60 - 22.5, Flotation T422;16 PR, 151 A8 / 163 A8, TL;CEAT;1;1394,50;2,00;0,00;
15112598;8906117622871;CEAT;Opona 550 / 45 - 22.5, Flotation T422;20 PR, 154 A8 / 166 A8, TL;CEAT;1;1648,05;4,00;0,00;
15112602;8906117622833;CEAT;Opona 500 / 60 - 22.5, T422 Value Pro;16 PR, 151 A8 / 163 A8, TL;CEAT;1;1479,02;10,00;0,00;
15112625;8906117622888;CEAT;Opona 550 / 60 - 22.5, T422 Value Pro;16 PR, 155 A8 / 168 A8, TL;CEAT;1;1850,00;10,00;0,00;
15112636;8906117622901;CEAT;Opona 600 / 50 - 22.5, Flotation T422;16 PR, 153 A8 / 165 A8, TL;CEAT;1;1876,24;7,00;0,00;
15112648;8906117622963;CEAT;Opona 600 / 55 - 22.5, Flotation T422;16 PR, 156 A8 / 169 A8, TL;CEAT;1;2324,17;6,00;0,00;
15112655;8906117622932;CEAT;Opona 700 / 50 - 22.5, Flotation T422;16 PR, 162 A8 / 174 A8, TL;CEAT;1;2450,95;10,00;0,00;
15112721;8906117622994;CEAT;Opona 600 / 55 - 26.5, Flotation T422;16 PR, 159 A8 / 170 A8, TL;CEAT;1;2324,17;7,00;0,00;
15112831;8906117623007;CEAT;Opona 700 / 50 - 26.5, Flotation T422;16 PR, 162 A8 / 174 A8, TL;CEAT;1;2535,46;10,00;0,00;
15112870;8906117623038;CEAT;Opona 800 / 45 - 26.5, Flotation T422;16 PR, 164 A8 / 177 A8, TL;CEAT;1;2958,04;10,00;0,00;
15116210;8906117626862;CEAT;Opona 500 / 60 R 22.5, Floatmax FT;155 D, TL, Steel Belted;CEAT;1;2112,89;4,00;0,00;
15116212;8906117624448;CEAT;Opona 560 / 45 R 22.5, Floatmax FT;152 D, TL, Steel Belted;CEAT;1;2331,00;10,00;0,00;
15116225;8906117622321;CEAT;Opona 560 / 60 R 22.5, Floatmax FT;161 D, TL;CEAT;1;2028,37;10,00;0,00;
15116228;8906117624462;CEAT;Opona 560 / 60 R 22.5, Floatmax RT;165 D, TL, Steel Belted;CEAT;1;2960,00;6,00;0,00;
15116240;8906117624479;CEAT;Opona 600 / 50 R 22.5, Floatmax FT;159 D, TL, Steel Belted;CEAT;1;2112,89;4,00;0,00;
15116260;8906117624486;CEAT;Opona 600 / 55 R 26.5, Floatmax FT;165 D, TL, Steel Belted;CEAT;1;2535,46;10,00;0,00;
15121100;8906117624042;CEAT;Opona 5.50 - 16, Farmax F2;6 PR, 86 A6 / 78 A8, TT;CEAT;1;177,48;10,00;0,00;
15121120;8906117624059;CEAT;Opona 6.00 - 16, Farmax F2;6 PR, 88 A6, TT;CEAT;1;139,45;10,00;0,00;
15121125;8906117624066;CEAT;Opona 6.50 - 16, Farmax F2;6 PR, 91 A6, TT;CEAT;1;169,03;10,00;0,00;
15121130;8906117624073;CEAT;Opona 7.50 - 16, Farmax F2;8 PR, 103 A6 / 96 A8, TT;CEAT;1;215,51;8,00;0,00;
15121140;8906117622680;CEAT;Opona 10.00 - 16 SL, Farmax F2M;8 PR, 110 A8, TT;CEAT;1;454,36;8,00;0,00;
15121142;8906117622697;CEAT;Opona 10.00 - 16, Farmax F2;8 PR, 115 A6, TT;CEAT;1;472,86;2,00;0,00;
15121180;8906117624080;CEAT;Opona 7.50 - 18, Farmax F2;8 PR, 106 A6 / 98 A8, TT;CEAT;1;262,00;1,00;0,00;
15121200;8906117624103;CEAT;Opona 7.50 - 20, Farmax F2;8 PR, 108 A6, TT;CEAT;1;304,26;10,00;0,00;
15122154;8906117622390;CEAT;Opona 8.3 - 24, Farmax;8 PR, 105 A8, TT;CEAT;1;359,19;10,00;0,00;
15122172;8906117622406;CEAT;Opona 9.5 - 24, Farmax;8 PR, 112 A8, TT;CEAT;1;517,26;10,00;0,00;
15122190;8906117622420;CEAT;Opona 11.2 - 24, IRR-O-GATOR;4 PR, 110 A6, TT;(280 / 85 R 24), CEAT;1;660,82;1,00;0,00;
15122191;8906117622413;CEAT;Opona 11.2 - 24, Farmax;8 PR, 116 A8, TT;CEAT;1;665,26;2,00;0,00;
15122192;8906117622437;CEAT;Opona 12.4 - 24, Farmax;8 PR, 121 A8, TT;CEAT;1;587,38;10,00;0,00;
15122211;8906117622444;CEAT;Opona 13.6 - 24, Farmax;8 PR, 122 A8, TT;CEAT;1;752,19;10,00;0,00;
15122213;8906117622468;CEAT;Opona 14.9 - 24, Farmax;8 PR, 128 A8, TT;CEAT;1;955,02;10,00;0,00;
15122214;8906117622451;CEAT;Opona 14.9 - 24, IRR-O-GATOR;8 PR, 123 A6, TT;CEAT;1;929,67;10,00;0,00;
15122267;8906117622475;CEAT;Opona 16.9 - 24, Farmax;8 PR, 133 A8, TT;CEAT;1;1140,96;10,00;0,00;
15122268;8906117620839;CEAT;Opona 15.5 / 80 - 24, Lift Pro;16 PR, 151 A6 / 163 A6, TL;CEAT;1;1183,22;5,00;0,00;
15122301;8906117622666;CEAT;Opona 18.4 - 26, Farmax;12 PR, 146 A8, TT;CEAT;1;1352,25;3,00;0,00;
15122367;8906117620822;CEAT;Opona 23.1 - 26, C305;16 PR, 159 A8, TL;CEAT;1;2746,75;10,00;0,00;
15122415;8906117622482;CEAT;Opona 11.2 - 28, Farmax;8 PR, 118 A8, TT;CEAT;1;633,87;10,00;0,00;
15122435;8906117622505;CEAT;Opona 12.4 - 28, Farmax;8 PR, 123 A8, TT;CEAT;1;650,77;10,00;0,00;
15122458;8906117622512;CEAT;Opona 13.6 - 28, Farmax;8 PR, 125 A8, TT;CEAT;1;887,41;6,00;0,00;
15122531;8906117622536;CEAT;Opona 16.9 - 28, Farmax;12 PR, 143 A8, TT;CEAT;1;1195,89;10,00;0,00;
15122574;8906117622543;CEAT;Opona 16.9 - 30, Farmax;10 PR, 140 A8, TT;CEAT;1;1225,47;10,00;0,00;
15122591;8906117622550;CEAT;Opona 18.4 - 30, Farmax;12 PR, 149 A8, TT;CEAT;1;1563,53;10,00;0,00;
15122733;8906117622567;CEAT;Opona 18.4 - 34, Farmax;8 PR, 142 A8, TT;CEAT;1;1998,00;8,00;0,00;
15122785;8906117622598;CEAT;Opona 15.5 - 38, Farmax;10 PR, 137 A8, TT;CEAT;1;1267,73;8,00;0,00;
15122803;8906117622611;CEAT;Opona 16.9 - 38, Farmax;10 PR, 143 A8, TT;CEAT;1;1849,26;10,00;0,00;
15122805;8906117622635;CEAT;Opona 18.4 - 38, Farmax;12 PR, 152 A8, TT;CEAT;1;1943,85;2,00;0,00;
15125000;8906117624394;CEAT;Opona 320 / 65 R 16, Farmax R65;117 D, TL;CEAT;1;864,32;10,00;0,00;
15125010;8906117624400;CEAT;Opona 320 / 65 R 18, Farmax R65;109 D, TL;CEAT;1;1037,48;8,00;0,00;
15125013;8906117626220;CEAT;Opona 340 / 65 R 18, Farmax R65;122 D, TL;CEAT;1;921,22;6,00;0,00;
15125107;8906117621430;CEAT;Opona 480 / 65 R 28, Farmax R65;136 D, TL;CEAT;1;2354,68;6,00;0,00;
15125230;8906117625797;CEAT;Opona 600 / 70 R 30, Farmax R70;158 D, TL;CEAT;1;3478,00;2,00;0,00;
15126070;8906117622048;CEAT;Opona 210 / 95 R 32, Farmax RC;120 A8 / 117 D, TL;(8.3R32), CEAT;1;845,15;10,00;0,00;
15126100;8906117622055;CEAT;Opona 230 / 95 R 32, Farmax RC;131 A8 / 128 D, TL;CEAT;1;1014,18;10,00;0,00;
15126125;8906117622062;CEAT;Opona 270 / 95 R 32, Farmax RC;136 A8 / 133 D, TL;(11.2R32), CEAT;1;1056,44;10,00;0,00;
15126149;8906117622079;CEAT;Opona 230 / 95 R 36, Farmax RC;130 A8 / 127 D, TL;CEAT;1;1208,57;10,00;0,00;
15126150;8906117622086;CEAT;Opona 230 / 95 R 36, Farmax RC;130 A8 / 130 D, TL;CEAT;1;1184,00;10,00;0,00;
15126165;8906117622093;CEAT;Opona 270 / 95 R 36, Farmax RC;139 A8 / 136 D, TL;(11.2R26), CEAT;1;1309,99;9,00;0,00;
15126186;8906117622116;CEAT;Opona 270 / 95 R 38, Farmax RC;143 A8 / 140 D, TL;(11.2R38), CEAT;1;1352,25;10,00;0,00;
15126188;8906117623199;CEAT;Opona 230 / 95 R 40, Farmax RC;135 A8 / 132 D, TL;CEAT;1;1428,31;8,00;0,00;
15126191;8906117623205;CEAT;Opona 230 / 95 R 42, Farmax RC;136 A8 / 133 D, TL;CEAT;1;1479,02;10,00;0,00;
15126193;8906117622130;CEAT;Opona 270 / 95 R 42, Farmax RC;142 A8 / 139 D, TL;(11.2R42), CEAT;1;1479,02;10,00;0,00;
15126255;8906117622185;CEAT;Opona 230 / 95 R 44, Farmax RC;137 A8 / 134 D, TL;CEAT;1;1267,73;10,00;0,00;
