kod producenta;symbol handlopex;producent;nazwa;szerokosc;profil;srednica;indeks pr.;indeks nosn.;ilosc;cena det.;cena hurt netto;ean;opor toczenia;przyczepnosc;halas;dot;cena fix;waga;maxDpdQty;labelNoise;labelSnow;labelIce;labelEprel;isElectric;
DER018;KADR3801840TR218A;Kabat;DÊTKA 18.4 - 38  TR-218A;;;38;R;;10;231.92;174.44;5901765007356;;;;;0;8.930;0;;0;0;0;0;
DER018;KADR3801840TR218A;Kabat;DÊTKA 18.4 - 38  TR-218A;;;38;R;;0;231.92;174.44;5901765007356;;;;;0;8.930;0;;0;0;0;0;
DER018;KADR3801840TR218A;Kabat;DÊTKA 18.4 - 38  TR-218A;;;38;R;;9;231.92;174.44;5901765007356;;;;;0;8.930;0;;0;0;0;0;
DER018;KADR3801840TR218A;Kabat;DÊTKA 18.4 - 38  TR-218A;;;38;R;;10;231.92;174.44;5901765007356;;;;;0;8.930;0;;0;0;0;0;
DER018;KADR3801840TR218A;Kabat;DÊTKA 18.4 - 38  TR-218A;;;38;R;;3;231.92;174.44;5901765007356;;;;;0;8.930;0;;0;0;0;0;
DER018;KADR3801840TR218A;Kabat;DÊTKA 18.4 - 38  TR-218A;;;38;R;;100;231.92;174.44;5901765007356;;;;;0;8.930;0;;0;0;0;0;
DER018;KADR3801840TR218A;Kabat;DÊTKA 18.4 - 38  TR-218A;;;38;R;;2;231.92;174.44;5901765007356;;;;;0;8.930;0;;0;0;0;0;
DER018;KADR3801840TR218A;Kabat;DÊTKA 18.4 - 38  TR-218A;;;38;R;;17;231.92;174.44;5901765007356;;;;;0;8.930;0;;0;0;0;0;
DER654;KADR380184TR218A0;Kabat;DÊTKA 18.4 - 38  TR-218A  [premium];;;38;A2;premium;2;434.54;273.42;;;;;;0;10.340;0;;0;0;0;0;
DER654;KADR380184TR218A0;Kabat;DÊTKA 18.4 - 38  TR-218A  [premium];;;38;A2;premium;1;434.54;273.42;;;;;;0;10.340;0;;0;0;0;0;
DER654;KADR380184TR218A0;Kabat;DÊTKA 18.4 - 38  TR-218A  [premium];;;38;A2;premium;7;434.54;273.42;;;;;;0;10.340;0;;0;0;0;0;
DER654;KADR380184TR218A0;Kabat;DÊTKA 18.4 - 38  TR-218A  [premium];;;38;A2;premium;1;434.54;273.42;;;;;;0;10.340;0;;0;0;0;0;
DER654;KADR380184TR218A0;Kabat;DÊTKA 18.4 - 38  TR-218A  [premium];;;38;A2;premium;17;434.54;273.42;;;;;;0;10.340;0;;0;0;0;0;
DER654;KADR380184TR218A0;Kabat;DÊTKA 18.4 - 38  TR-218A  [premium];;;38;A2;premium;1;434.54;273.42;;;;;;0;10.340;0;;0;0;0;0;
DER654;KADR380184TR218A0;Kabat;DÊTKA 18.4 - 38  TR-218A  [premium];;;38;A2;premium;2;434.54;273.42;;;;;;0;10.340;0;;0;0;0;0;
DER654;KADR380184TR218A0;Kabat;DÊTKA 18.4 - 38  TR-218A  [premium];;;38;A2;premium;10;434.54;273.42;;;;;;0;10.340;0;;0;0;0;0;
DER654;KADR380184TR218A0;Kabat;DÊTKA 18.4 - 38  TR-218A  [premium];;;38;A2;premium;3;434.54;273.42;;;;;;0;10.340;0;;0;0;0;0;
DER047;KADR38020800TR218;Kabat;DÊTKA 20.8 - 38  TR-218A;20x8.00;82;38;T;;2;292.42;200.9;5901765007592;;;;;0;10.340;0;;0;0;0;0;
DER047;KADR38020800TR218;Kabat;DÊTKA 20.8 - 38  TR-218A;20x8.00;82;38;T;;16;292.42;200.9;5901765007592;;;;;0;10.340;0;;0;0;0;0;
DER047;KADR38020800TR218;Kabat;DÊTKA 20.8 - 38  TR-218A;20x8.00;82;38;T;;2;292.42;200.9;5901765007592;;;;;0;10.340;0;;0;0;0;0;
DER047;KADR38020800TR218;Kabat;DÊTKA 20.8 - 38  TR-218A;20x8.00;82;38;T;;2;292.42;200.9;5901765007592;;;;;0;10.340;0;;0;0;0;0;
DER047;KADR38020800TR218;Kabat;DÊTKA 20.8 - 38  TR-218A;20x8.00;82;38;T;;7;292.42;200.9;5901765007592;;;;;0;10.340;0;;0;0;0;0;
DER047;KADR38020800TR218;Kabat;DÊTKA 20.8 - 38  TR-218A;20x8.00;82;38;T;;2;292.42;200.9;5901765007592;;;;;0;10.340;0;;0;0;0;0;
DER047;KADR38020800TR218;Kabat;DÊTKA 20.8 - 38  TR-218A;20x8.00;82;38;T;;45;292.42;200.9;5901765007592;;;;;0;10.340;0;;0;0;0;0;
DER047;KADR38020800TR218;Kabat;DÊTKA 20.8 - 38  TR-218A;20x8.00;82;38;T;;0;292.42;200.9;5901765007592;;;;;0;10.340;0;;0;0;0;0;
DER047;KADR38020800TR218;Kabat;DÊTKA 20.8 - 38  TR-218A;20x8.00;82;38;T;;4;292.42;200.9;5901765007592;;;;;0;10.340;0;;0;0;0;0;
DER047;KADR38020800TR218;Kabat;DÊTKA 20.8 - 38  TR-218A;20x8.00;82;38;T;;63;292.42;200.9;5901765007592;;;;;0;10.340;0;;0;0;0;0;
DER047;KADR38020800TR218;Kabat;DÊTKA 20.8 - 38  TR-218A;20x8.00;82;38;T;;9;292.42;200.9;5901765007592;;;;;0;10.340;0;;0;0;0;0;
DER047;KADR38020800TR218;Kabat;DÊTKA 20.8 - 38  TR-218A;20x8.00;82;38;T;;97;292.42;200.9;5901765007592;;;;;0;10.340;0;;0;0;0;0;
DER047;KADR38020800TR218;Kabat;DÊTKA 20.8 - 38  TR-218A;20x8.00;82;38;T;;0;292.42;200.9;5901765007592;;;;;0;10.340;0;;0;0;0;0;
DER047;KADR38020800TR218;Kabat;DÊTKA 20.8 - 38  TR-218A;20x8.00;82;38;T;;3;292.42;200.9;5901765007592;;;;;0;10.340;0;;0;0;0;0;
DER047;KADR38020800TR218;Kabat;DÊTKA 20.8 - 38  TR-218A;20x8.00;82;38;T;;5;292.42;200.9;5901765007592;;;;;0;10.340;0;;0;0;0;0;
DER639;KADR3802080PTR218;Kabat;DÊTKA 20.8 - 38  TR-218A  [premium];20x8.00;;38;T;premium;5;365.02;269.5;5901765022472;;;;;0;10.340;0;;0;0;0;0;
DER639;KADR3802080PTR218;Kabat;DÊTKA 20.8 - 38  TR-218A  [premium];20x8.00;;38;T;premium;8;365.02;269.5;5901765022472;;;;;0;10.340;0;;0;0;0;0;
DER639;KADR3802080PTR218;Kabat;DÊTKA 20.8 - 38  TR-218A  [premium];20x8.00;;38;T;premium;2;365.02;269.5;5901765022472;;;;;0;10.340;0;;0;0;0;0;
DER639;KADR3802080PTR218;Kabat;DÊTKA 20.8 - 38  TR-218A  [premium];20x8.00;;38;T;premium;0;365.02;269.5;5901765022472;;;;;0;10.340;0;;0;0;0;0;
DER639;KADR3802080PTR218;Kabat;DÊTKA 20.8 - 38  TR-218A  [premium];20x8.00;;38;T;premium;1;365.02;269.5;5901765022472;;;;;0;10.340;0;;0;0;0;0;
DER639;KADR3802080PTR218;Kabat;DÊTKA 20.8 - 38  TR-218A  [premium];20x8.00;;38;T;premium;17;365.02;269.5;5901765022472;;;;;0;10.340;0;;0;0;0;0;
DER639;KADR3802080PTR218;Kabat;DÊTKA 20.8 - 38  TR-218A  [premium];20x8.00;;38;T;premium;2;365.02;269.5;5901765022472;;;;;0;10.340;0;;0;0;0;0;
DER639;KADR3802080PTR218;Kabat;DÊTKA 20.8 - 38  TR-218A  [premium];20x8.00;;38;T;premium;4;365.02;269.5;5901765022472;;;;;0;10.340;0;;0;0;0;0;
DER639;KADR3802080PTR218;Kabat;DÊTKA 20.8 - 38  TR-218A  [premium];20x8.00;;38;T;premium;3;365.02;269.5;5901765022472;;;;;0;10.340;0;;0;0;0;0;
DER295;KADR38065060TR218;Kabat;DÊTKA 650/60 - 38  TR-218A;650;60;38;T;;2;458.83;284.72;5901765009220;;;;;0;13.720;0;;0;0;0;0;
DER295;KADR38065060TR218;Kabat;DÊTKA 650/60 - 38  TR-218A;650;60;38;T;;4;458.83;284.72;5901765009220;;;;;0;13.720;0;;0;0;0;0;
DER295;KADR38065060TR218;Kabat;DÊTKA 650/60 - 38  TR-218A;650;60;38;T;;11;458.83;284.72;5901765009220;;;;;0;13.720;0;;0;0;0;0;
DER295;KADR38065060TR218;Kabat;DÊTKA 650/60 - 38  TR-218A;650;60;38;T;;2;458.83;284.72;5901765009220;;;;;0;13.720;0;;0;0;0;0;
DER295;KADR38065060TR218;Kabat;DÊTKA 650/60 - 38  TR-218A;650;60;38;T;;4;458.83;284.72;5901765009220;;;;;0;13.720;0;;0;0;0;0;
DER295;KADR38065060TR218;Kabat;DÊTKA 650/60 - 38  TR-218A;650;60;38;T;;2;458.83;284.72;5901765009220;;;;;0;13.720;0;;0;0;0;0;
DER295;KADR38065060TR218;Kabat;DÊTKA 650/60 - 38  TR-218A;650;60;38;T;;26;458.83;284.72;5901765009220;;;;;0;13.720;0;;0;0;0;0;
DER295;KADR38065060TR218;Kabat;DÊTKA 650/60 - 38  TR-218A;650;60;38;T;;2;458.83;284.72;5901765009220;;;;;0;13.720;0;;0;0;0;0;
DER295;KADR38065060TR218;Kabat;DÊTKA 650/60 - 38  TR-218A;650;60;38;T;;2;458.83;284.72;5901765009220;;;;;0;13.720;0;;0;0;0;0;
DER295;KADR38065060TR218;Kabat;DÊTKA 650/60 - 38  TR-218A;650;60;38;T;;1;458.83;284.72;5901765009220;;;;;0;13.720;0;;0;0;0;0;
DER295;KADR38065060TR218;Kabat;DÊTKA 650/60 - 38  TR-218A;650;60;38;T;;3;458.83;284.72;5901765009220;;;;;0;13.720;0;;0;0;0;0;
DER295;KADR38065060TR218;Kabat;DÊTKA 650/60 - 38  TR-218A;650;60;38;T;;2;458.83;284.72;5901765009220;;;;;0;13.720;0;;0;0;0;0;
DER295;KADR38065060TR218;Kabat;DÊTKA 650/60 - 38  TR-218A;650;60;38;T;;2;458.83;284.72;5901765009220;;;;;0;13.720;0;;0;0;0;0;
DER321;KADR38071070TR218;Kabat;DÊTKA 710/70 - 38 650/85-38  TR-218A;710;70;38;T;;3;484.01;300.35;5901765009428;;;;;0;13.720;0;;0;0;0;0;
DER321;KADR38071070TR218;Kabat;DÊTKA 710/70 - 38 650/85-38  TR-218A;710;70;38;T;;1;484.01;300.35;5901765009428;;;;;0;13.720;0;;0;0;0;0;
DER321;KADR38071070TR218;Kabat;DÊTKA 710/70 - 38 650/85-38  TR-218A;710;70;38;T;;34;484.01;300.35;5901765009428;;;;;0;13.720;0;;0;0;0;0;
DER321;KADR38071070TR218;Kabat;DÊTKA 710/70 - 38 650/85-38  TR-218A;710;70;38;T;;15;484.01;300.35;5901765009428;;;;;0;13.720;0;;0;0;0;0;
DER321;KADR38071070TR218;Kabat;DÊTKA 710/70 - 38 650/85-38  TR-218A;710;70;38;T;;22;484.01;300.35;5901765009428;;;;;0;13.720;0;;0;0;0;0;
DER321;KADR38071070TR218;Kabat;DÊTKA 710/70 - 38 650/85-38  TR-218A;710;70;38;T;;2;484.01;300.35;5901765009428;;;;;0;13.720;0;;0;0;0;0;
DER321;KADR38071070TR218;Kabat;DÊTKA 710/70 - 38 650/85-38  TR-218A;710;70;38;T;;1;484.01;300.35;5901765009428;;;;;0;13.720;0;;0;0;0;0;
DER321;KADR38071070TR218;Kabat;DÊTKA 710/70 - 38 650/85-38  TR-218A;710;70;38;T;;1;484.01;300.35;5901765009428;;;;;0;13.720;0;;0;0;0;0;
DER321;KADR38071070TR218;Kabat;DÊTKA 710/70 - 38 650/85-38  TR-218A;710;70;38;T;;1;484.01;300.35;5901765009428;;;;;0;13.720;0;;0;0;0;0;
DER321;KADR38071070TR218;Kabat;DÊTKA 710/70 - 38 650/85-38  TR-218A;710;70;38;T;;2;484.01;300.35;5901765009428;;;;;0;13.720;0;;0;0;0;0;
DER321;KADR38071070TR218;Kabat;DÊTKA 710/70 - 38 650/85-38  TR-218A;710;70;38;T;;3;484.01;300.35;5901765009428;;;;;0;13.720;0;;0;0;0;0;
DER321;KADR38071070TR218;Kabat;DÊTKA 710/70 - 38 650/85-38  TR-218A;710;70;38;T;;1;484.01;300.35;5901765009428;;;;;0;13.720;0;;0;0;0;0;
DER321;KADR38071070TR218;Kabat;DÊTKA 710/70 - 38 650/85-38  TR-218A;710;70;38;T;;4;484.01;300.35;5901765009428;;;;;0;13.720;0;;0;0;0;0;
DER349;KADR4008395TR218A;Kabat;DÊTKA 8.3/9.5 - 40  TR-218A;;;40;R;;0;208.91;137.29;5901765009657;;;;;0;4.920;0;;0;0;0;0;
DER545;KADR4201120TR218A;Kabat;DÊTKA 11.2/10 - 42  TR-218A;;;42;R;;3;412.87;256.26;5901765021536;;;;;0;4.920;0;;0;0;0;0;
DER545;KADR4201120TR218A;Kabat;DÊTKA 11.2/10 - 42  TR-218A;;;42;R;;1;412.87;256.26;5901765021536;;;;;0;4.920;0;;0;0;0;0;
DER545;KADR4201120TR218A;Kabat;DÊTKA 11.2/10 - 42  TR-218A;;;42;R;;1;412.87;256.26;5901765021536;;;;;0;4.920;0;;0;0;0;0;
DER545;KADR4201120TR218A;Kabat;DÊTKA 11.2/10 - 42  TR-218A;;;42;R;;2;412.87;256.26;5901765021536;;;;;0;4.920;0;;0;0;0;0;
DER545;KADR4201120TR218A;Kabat;DÊTKA 11.2/10 - 42  TR-218A;;;42;R;;3;412.87;256.26;5901765021536;;;;;0;4.920;0;;0;0;0;0;
DER545;KADR4201120TR218A;Kabat;DÊTKA 11.2/10 - 42  TR-218A;;;42;R;;21;412.87;256.26;5901765021536;;;;;0;4.920;0;;0;0;0;0;
DER545;KADR4201120TR218A;Kabat;DÊTKA 11.2/10 - 42  TR-218A;;;42;R;;3;412.87;256.26;5901765021536;;;;;0;4.920;0;;0;0;0;0;
DER545;KADR4201120TR218A;Kabat;DÊTKA 11.2/10 - 42  TR-218A;;;42;R;;8;412.87;256.26;5901765021536;;;;;0;4.920;0;;0;0;0;0;
DER545;KADR4201120TR218A;Kabat;DÊTKA 11.2/10 - 42  TR-218A;;;42;R;;5;412.87;256.26;5901765021536;;;;;0;4.920;0;;0;0;0;0;
DER129;KADR42020800TR218;Kabat;DÊTKA 20.8 - 42  TR-218A;20x8.00;82;42;T;;10;857.6;532.29;5901765008230;;;;;0;17.080;0;;0;0;0;0;
DER129;KADR42020800TR218;Kabat;DÊTKA 20.8 - 42  TR-218A;20x8.00;82;42;T;;1;857.6;532.29;5901765008230;;;;;0;17.080;0;;0;0;0;0;
DER129;KADR42020800TR218;Kabat;DÊTKA 20.8 - 42  TR-218A;20x8.00;82;42;T;;2;857.6;532.29;5901765008230;;;;;0;17.080;0;;0;0;0;0;
DER129;KADR42020800TR218;Kabat;DÊTKA 20.8 - 42  TR-218A;20x8.00;82;42;T;;1;857.6;532.29;5901765008230;;;;;0;17.080;0;;0;0;0;0;
DER129;KADR42020800TR218;Kabat;DÊTKA 20.8 - 42  TR-218A;20x8.00;82;42;T;;2;857.6;532.29;5901765008230;;;;;0;17.080;0;;0;0;0;0;
DER129;KADR42020800TR218;Kabat;DÊTKA 20.8 - 42  TR-218A;20x8.00;82;42;T;;23;857.6;532.29;5901765008230;;;;;0;17.080;0;;0;0;0;0;
DER129;KADR42020800TR218;Kabat;DÊTKA 20.8 - 42  TR-218A;20x8.00;82;42;T;;2;857.6;532.29;5901765008230;;;;;0;17.080;0;;0;0;0;0;
DER129;KADR42020800TR218;Kabat;DÊTKA 20.8 - 42  TR-218A;20x8.00;82;42;T;;13;857.6;532.29;5901765008230;;;;;0;17.080;0;;0;0;0;0;
DER129;KADR42020800TR218;Kabat;DÊTKA 20.8 - 42  TR-218A;20x8.00;82;42;T;;1;857.6;532.29;5901765008230;;;;;0;17.080;0;;0;0;0;0;
DER129;KADR42020800TR218;Kabat;DÊTKA 20.8 - 42  TR-218A;20x8.00;82;42;T;;1;857.6;532.29;5901765008230;;;;;0;17.080;0;;0;0;0;0;
DER129;KADR42020800TR218;Kabat;DÊTKA 20.8 - 42  TR-218A;20x8.00;82;42;T;;2;857.6;532.29;5901765008230;;;;;0;17.080;0;;0;0;0;0;
DER129;KADR42020800TR218;Kabat;DÊTKA 20.8 - 42  TR-218A;20x8.00;82;42;T;;1;857.6;532.29;5901765008230;;;;;0;17.080;0;;0;0;0;0;
DEL754;KADR4202080TR218A;Kabat;DÊTKA 20.8 - 42  TR-218A  PREMIUM FORESTRY;20x8.00;;42;R;;6;1159.83;753.62;;;;;;0;17.080;0;;0;0;0;0;
DEL754;KADR4202080TR218A;Kabat;DÊTKA 20.8 - 42  TR-218A  PREMIUM FORESTRY;20x8.00;;42;R;;6;1159.83;753.62;;;;;;0;17.080;0;;0;0;0;0;
DEL754;KADR4202080TR218A;Kabat;DÊTKA 20.8 - 42  TR-218A  PREMIUM FORESTRY;20x8.00;;42;R;;6;1159.83;753.62;;;;;;0;17.080;0;;0;0;0;0;
DER220;KADR42071070TR218;Kabat;DÊTKA 710/70 - 42  TR-218A;710;70;42;T;;6;1057.66;649.24;5901765008841;;;;;0;20.290;0;;0;0;0;0;
DER220;KADR42071070TR218;Kabat;DÊTKA 710/70 - 42  TR-218A;710;70;42;T;;11;1057.66;649.24;5901765008841;;;;;0;20.290;0;;0;0;0;0;
DER220;KADR42071070TR218;Kabat;DÊTKA 710/70 - 42  TR-218A;710;70;42;T;;16;1057.66;649.24;5901765008841;;;;;0;20.290;0;;0;0;0;0;
DER220;KADR42071070TR218;Kabat;DÊTKA 710/70 - 42  TR-218A;710;70;42;T;;0;1057.66;649.24;5901765008841;;;;;0;20.290;0;;0;0;0;0;
DER220;KADR42071070TR218;Kabat;DÊTKA 710/70 - 42  TR-218A;710;70;42;T;;1;1057.66;649.24;5901765008841;;;;;0;20.290;0;;0;0;0;0;
DER220;KADR42071070TR218;Kabat;DÊTKA 710/70 - 42  TR-218A;710;70;42;T;;1;1057.66;649.24;5901765008841;;;;;0;20.290;0;;0;0;0;0;
DER220;KADR42071070TR218;Kabat;DÊTKA 710/70 - 42  TR-218A;710;70;42;T;;1;1057.66;649.24;5901765008841;;;;;0;20.290;0;;0;0;0;0;
DER220;KADR42071070TR218;Kabat;DÊTKA 710/70 - 42  TR-218A;710;70;42;T;;1;1057.66;649.24;5901765008841;;;;;0;20.290;0;;0;0;0;0;
DER220;KADR42071070TR218;Kabat;DÊTKA 710/70 - 42  TR-218A;710;70;42;T;;2;1057.66;649.24;5901765008841;;;;;0;20.290;0;;0;0;0;0;
DER220;KADR42071070TR218;Kabat;DÊTKA 710/70 - 42  TR-218A;710;70;42;T;;4;1057.66;649.24;5901765008841;;;;;0;20.290;0;;0;0;0;0;
DER098;KADR4208395TR218A;Kabat;DÊTKA 8.3/9.5 - 42  TR-218A;;;42;R;;2;216.62;134.43;5901765008025;;;;;0;4.920;0;;0;0;0;0;
DER098;KADR4208395TR218A;Kabat;DÊTKA 8.3/9.5 - 42  TR-218A;;;42;R;;4;216.62;134.43;5901765008025;;;;;0;4.920;0;;0;0;0;0;
DER098;KADR4208395TR218A;Kabat;DÊTKA 8.3/9.5 - 42  TR-218A;;;42;R;;1;216.62;134.43;5901765008025;;;;;0;4.920;0;;0;0;0;0;
DER098;KADR4208395TR218A;Kabat;DÊTKA 8.3/9.5 - 42  TR-218A;;;42;R;;4;216.62;134.43;5901765008025;;;;;0;4.920;0;;0;0;0;0;
DER098;KADR4208395TR218A;Kabat;DÊTKA 8.3/9.5 - 42  TR-218A;;;42;R;;1;216.62;134.43;5901765008025;;;;;0;4.920;0;;0;0;0;0;
DER098;KADR4208395TR218A;Kabat;DÊTKA 8.3/9.5 - 42  TR-218A;;;42;R;;1;216.62;134.43;5901765008025;;;;;0;4.920;0;;0;0;0;0;
DER098;KADR4208395TR218A;Kabat;DÊTKA 8.3/9.5 - 42  TR-218A;;;42;R;;3;216.62;134.43;5901765008025;;;;;0;4.920;0;;0;0;0;0;
DER098;KADR4208395TR218A;Kabat;DÊTKA 8.3/9.5 - 42  TR-218A;;;42;R;;2;216.62;134.43;5901765008025;;;;;0;4.920;0;;0;0;0;0;
DER098;KADR4208395TR218A;Kabat;DÊTKA 8.3/9.5 - 42  TR-218A;;;42;R;;3;216.62;134.43;5901765008025;;;;;0;4.920;0;;0;0;0;0;
DER098;KADR4208395TR218A;Kabat;DÊTKA 8.3/9.5 - 42  TR-218A;;;42;R;;17;216.62;134.43;5901765008025;;;;;0;4.920;0;;0;0;0;0;
DER549;KADR4401120TR218A;Kabat;DÊTKA 11.2/10 - 44  TR 218A;;;44;R;;7;416.81;258.7;5901765021574;;;;;0;4.920;0;;0;0;0;0;
DER549;KADR4401120TR218A;Kabat;DÊTKA 11.2/10 - 44  TR 218A;;;44;R;;2;416.81;258.7;5901765021574;;;;;0;4.920;0;;0;0;0;0;
DER549;KADR4401120TR218A;Kabat;DÊTKA 11.2/10 - 44  TR 218A;;;44;R;;10;416.81;258.7;5901765021574;;;;;0;4.920;0;;0;0;0;0;
DER549;KADR4401120TR218A;Kabat;DÊTKA 11.2/10 - 44  TR 218A;;;44;R;;4;416.81;258.7;5901765021574;;;;;0;4.920;0;;0;0;0;0;
DER549;KADR4401120TR218A;Kabat;DÊTKA 11.2/10 - 44  TR 218A;;;44;R;;1;416.81;258.7;5901765021574;;;;;0;4.920;0;;0;0;0;0;
DER549;KADR4401120TR218A;Kabat;DÊTKA 11.2/10 - 44  TR 218A;;;44;R;;2;416.81;258.7;5901765021574;;;;;0;4.920;0;;0;0;0;0;
DER549;KADR4401120TR218A;Kabat;DÊTKA 11.2/10 - 44  TR 218A;;;44;R;;1;416.81;258.7;5901765021574;;;;;0;4.920;0;;0;0;0;0;
DER289;KADR4409590TR218A;Kabat;DÊTKA 9.5/9 - 44  TR-218A;;;44;R;;6;239.21;146.84;5901765009183;;;;;0;4.920;0;;0;0;0;0;
DER289;KADR4409590TR218A;Kabat;DÊTKA 9.5/9 - 44  TR-218A;;;44;R;;29;239.21;146.84;5901765009183;;;;;0;4.920;0;;0;0;0;0;
DER289;KADR4409590TR218A;Kabat;DÊTKA 9.5/9 - 44  TR-218A;;;44;R;;1;239.21;146.84;5901765009183;;;;;0;4.920;0;;0;0;0;0;
DER289;KADR4409590TR218A;Kabat;DÊTKA 9.5/9 - 44  TR-218A;;;44;R;;2;239.21;146.84;5901765009183;;;;;0;4.920;0;;0;0;0;0;
DER289;KADR4409590TR218A;Kabat;DÊTKA 9.5/9 - 44  TR-218A;;;44;R;;1;239.21;146.84;5901765009183;;;;;0;4.920;0;;0;0;0;0;
DER289;KADR4409590TR218A;Kabat;DÊTKA 9.5/9 - 44  TR-218A;;;44;R;;5;239.21;146.84;5901765009183;;;;;0;4.920;0;;0;0;0;0;
DER289;KADR4409590TR218A;Kabat;DÊTKA 9.5/9 - 44  TR-218A;;;44;R;;2;239.21;146.84;5901765009183;;;;;0;4.920;0;;0;0;0;0;
DER289;KADR4409590TR218A;Kabat;DÊTKA 9.5/9 - 44  TR-218A;;;44;R;;47;239.21;146.84;5901765009183;;;;;0;4.920;0;;0;0;0;0;
DER289;KADR4409590TR218A;Kabat;DÊTKA 9.5/9 - 44  TR-218A;;;44;R;;5;239.21;146.84;5901765009183;;;;;0;4.920;0;;0;0;0;0;
DER289;KADR4409590TR218A;Kabat;DÊTKA 9.5/9 - 44  TR-218A;;;44;R;;3;239.21;146.84;5901765009183;;;;;0;4.920;0;;0;0;0;0;
DER289;KADR4409590TR218A;Kabat;DÊTKA 9.5/9 - 44  TR-218A;;;44;R;;21;239.21;146.84;5901765009183;;;;;0;4.920;0;;0;0;0;0;
DER289;KADR4409590TR218A;Kabat;DÊTKA 9.5/9 - 44  TR-218A;;;44;R;;1;239.21;146.84;5901765009183;;;;;0;4.920;0;;0;0;0;0;
DER554;KADR460124TR218A0;Kabat;DÊTKA 11.2/12.4 - 46  TR-218A;;;46;A2;;1;602.16;369.64;5901765021628;;;;;0;5.250;0;;0;0;0;0;
DER554;KADR460124TR218A0;Kabat;DÊTKA 11.2/12.4 - 46  TR-218A;;;46;A2;;3;602.16;369.64;5901765021628;;;;;0;5.250;0;;0;0;0;0;
DER554;KADR460124TR218A0;Kabat;DÊTKA 11.2/12.4 - 46  TR-218A;;;46;A2;;17;602.16;369.64;5901765021628;;;;;0;5.250;0;;0;0;0;0;
DER554;KADR460124TR218A0;Kabat;DÊTKA 11.2/12.4 - 46  TR-218A;;;46;A2;;3;602.16;369.64;5901765021628;;;;;0;5.250;0;;0;0;0;0;
DER554;KADR460124TR218A0;Kabat;DÊTKA 11.2/12.4 - 46  TR-218A;;;46;A2;;12;602.16;369.64;5901765021628;;;;;0;5.250;0;;0;0;0;0;
DER554;KADR460124TR218A0;Kabat;DÊTKA 11.2/12.4 - 46  TR-218A;;;46;A2;;1;602.16;369.64;5901765021628;;;;;0;5.250;0;;0;0;0;0;
DER554;KADR460124TR218A0;Kabat;DÊTKA 11.2/12.4 - 46  TR-218A;;;46;A2;;1;602.16;369.64;5901765021628;;;;;0;5.250;0;;0;0;0;0;
DER554;KADR460124TR218A0;Kabat;DÊTKA 11.2/12.4 - 46  TR-218A;;;46;A2;;5;602.16;369.64;5901765021628;;;;;0;5.250;0;;0;0;0;0;
DER554;KADR460124TR218A0;Kabat;DÊTKA 11.2/12.4 - 46  TR-218A;;;46;A2;;2;602.16;369.64;5901765021628;;;;;0;5.250;0;;0;0;0;0;
DER554;KADR460124TR218A0;Kabat;DÊTKA 11.2/12.4 - 46  TR-218A;;;46;A2;;28;602.16;369.64;5901765021628;;;;;0;5.250;0;;0;0;0;0;
DER580;KADR460136149TR21;Kabat;DÊTKA 13.6/14.9 - 46  TR-218A;13 x 6.50;14;46;A9;;1;820.16;509.04;5901765021888;;;;;0;7.500;0;;0;0;0;0;
DER580;KADR460136149TR21;Kabat;DÊTKA 13.6/14.9 - 46  TR-218A;13 x 6.50;14;46;A9;;1;820.16;509.04;5901765021888;;;;;0;7.500;0;;0;0;0;0;
DER580;KADR460136149TR21;Kabat;DÊTKA 13.6/14.9 - 46  TR-218A;13 x 6.50;14;46;A9;;0;820.16;509.04;5901765021888;;;;;0;7.500;0;;0;0;0;0;
DER616;KADR460169TR218A0;Kabat;DÊTKA 16.9/18.4 - 46  TR-218A;;;46;A2;;2;1230.2;755.15;5901765022243;;;;;0;5.250;0;;0;0;0;0;
DER616;KADR460169TR218A0;Kabat;DÊTKA 16.9/18.4 - 46  TR-218A;;;46;A2;;3;1230.2;755.15;5901765022243;;;;;0;5.250;0;;0;0;0;0;
DER616;KADR460169TR218A0;Kabat;DÊTKA 16.9/18.4 - 46  TR-218A;;;46;A2;;3;1230.2;755.15;5901765022243;;;;;0;5.250;0;;0;0;0;0;
DER616;KADR460169TR218A0;Kabat;DÊTKA 16.9/18.4 - 46  TR-218A;;;46;A2;;1;1230.2;755.15;5901765022243;;;;;0;5.250;0;;0;0;0;0;
DER526;KADR4801101003000;Kabat;DÊTKA 11.2/10 - 48  TR-218A;110;100;48;0;;13;511.63;317.55;5901765021345;;;;;0;5.250;0;;0;0;0;0;
DER526;KADR4801101003000;Kabat;DÊTKA 11.2/10 - 48  TR-218A;110;100;48;0;;0;511.63;317.55;5901765021345;;;;;0;5.250;0;;0;0;0;0;
DER526;KADR4801101003000;Kabat;DÊTKA 11.2/10 - 48  TR-218A;110;100;48;0;;6;511.63;317.55;5901765021345;;;;;0;5.250;0;;0;0;0;0;
DER526;KADR4801101003000;Kabat;DÊTKA 11.2/10 - 48  TR-218A;110;100;48;0;;3;511.63;317.55;5901765021345;;;;;0;5.250;0;;0;0;0;0;
DER526;KADR4801101003000;Kabat;DÊTKA 11.2/10 - 48  TR-218A;110;100;48;0;;6;511.63;317.55;5901765021345;;;;;0;5.250;0;;0;0;0;0;
